SOURCE_SYSTEM,SOURCE_CODE,SOURCE_DESCRIPTION,TARGET_SYSTEM,TARGET_CODE,TARGET_DESCRIPTION
V2,9751,"U.K. Supermarkets, Electronic Hot File",REFERENCE.CORE.MERCHANT_CATEGORY,9751,United Kingdom Supermarkets - Electronic Hot File
V2,9406,,REFERENCE.CORE.MERCHANT_CATEGORY,9406,Government-Owned Lotteries (Non-U.s. Region)
V2,9405,Intergoverment Transactions,REFERENCE.CORE.MERCHANT_CATEGORY,9405,U.s. Federal Government Agencies or Departments
V2,9402,Postage Stamps,REFERENCE.CORE.MERCHANT_CATEGORY,9402,Postal Services â€“ Government Only
V2,9401,I-Purchasing Pilot,REFERENCE.CORE.MERCHANT_CATEGORY,9401,Government Services - Network-Specific Assignment
V2,9399,Government Services (Nec) Or Fire Departments,REFERENCE.CORE.MERCHANT_CATEGORY,9399,Government Services (not elsewhere Classified)
V2,9311,Tax Payments,REFERENCE.CORE.MERCHANT_CATEGORY,9311,Tax Payments
V2,9223,Bail And Bond Payments,REFERENCE.CORE.MERCHANT_CATEGORY,9223,Bail and Bond Payments
V2,9222,Fines,REFERENCE.CORE.MERCHANT_CATEGORY,9222,Fines
V2,9211,"Alimony, Child Support Or Court Costs",REFERENCE.CORE.MERCHANT_CATEGORY,9211,"Court Costs, including Alimony and Child Support"
V2,8999,Professional Services (Nec),REFERENCE.CORE.MERCHANT_CATEGORY,8999,Professional Services (not elsewhere Classified)
V2,8931,"Accounting, Bookkeeping Or Auditing Services",REFERENCE.CORE.MERCHANT_CATEGORY,8931,"Accounting, Auditing, and Bookkeeping Services"
V2,8911,"Architectural, Engineering And Surveying Services",REFERENCE.CORE.MERCHANT_CATEGORY,8911,"Architectural, Engineering, and Surveying Services"
V2,8734,Testing Laboratories (Non-Medical Testing),REFERENCE.CORE.MERCHANT_CATEGORY,8734,Testing Laboratories (Non-Medical Testing)
V2,8699,Membership Organizations Not Elsewhere Classified,REFERENCE.CORE.MERCHANT_CATEGORY,8699,Membership Organizations (not elsewhere Classified)
V2,8675,Automobile Associations,REFERENCE.CORE.MERCHANT_CATEGORY,8675,Automobile Associations
V2,8661,Religious Organizations,REFERENCE.CORE.MERCHANT_CATEGORY,8661,Religious Organizations
V2,8651,Political Organizations,REFERENCE.CORE.MERCHANT_CATEGORY,8651,Political Organizations
V2,8641,"Social, Fraternal Or Civic Associations",REFERENCE.CORE.MERCHANT_CATEGORY,8641,"Civic, Social, and Fraternal Associations"
V2,8398,Charitable Or Social Services Organizations,REFERENCE.CORE.MERCHANT_CATEGORY,8398,Charitable Social Service Organizations
V2,8351,Day Or Child Care Services,REFERENCE.CORE.MERCHANT_CATEGORY,8351,Child Care Services
V2,8299,Schools And Educational Services (Nec),REFERENCE.CORE.MERCHANT_CATEGORY,8299,Schools and Educational Services (not elsewhere Classified)
V2,8249,Vocational Or Trade Schools,REFERENCE.CORE.MERCHANT_CATEGORY,8249,Vocational and Trade Schools
V2,8244,Business Schools Or Secretarial Schools,REFERENCE.CORE.MERCHANT_CATEGORY,8244,Business and Secretarial Schools
V2,8241,Correspondence Schools,REFERENCE.CORE.MERCHANT_CATEGORY,8241,Correspondence Schools
V2,8220,"Universities, Colleges, Sr Colleges Or Professional Schools",REFERENCE.CORE.MERCHANT_CATEGORY,8220,"Colleges, Universities, Professional Schools, and Junior Colleges"
V2,8211,Elementary Or Secondary Schools,REFERENCE.CORE.MERCHANT_CATEGORY,8211,Elementary and Secondary Schools
V2,8111,Attorneys Or Legal Services,REFERENCE.CORE.MERCHANT_CATEGORY,8111,Legal Services and Attorneys
V2,8099,Medical Services And Health Practitioners (Nec),REFERENCE.CORE.MERCHANT_CATEGORY,8099,Medical Services and Health Practitioners (not elsewhere Classified)
V2,8071,Dental Laboratories Or Medical Laboratories,REFERENCE.CORE.MERCHANT_CATEGORY,8071,Medical and Dental Laboratories
V2,8062,Hospitals,REFERENCE.CORE.MERCHANT_CATEGORY,8062,Hospitals
V2,8050,Convalescent Homes Or Nursing And Personal Care Facilities,REFERENCE.CORE.MERCHANT_CATEGORY,8050,"Nursing, Home Healthcare and Personal Care Facilities"
V2,8049,Chiropodists Or Podiatrists,REFERENCE.CORE.MERCHANT_CATEGORY,8049,Podiatrists and Chiropodists
V2,8043,Opticians,REFERENCE.CORE.MERCHANT_CATEGORY,8043,"Opticians, Optical Goods, and Eyeglasses"
V2,8042,Ophthalmologists Or Optometrists,REFERENCE.CORE.MERCHANT_CATEGORY,8042,Optometrists and Ophthalmologists
V2,8041,Chiropractors,REFERENCE.CORE.MERCHANT_CATEGORY,8041,Chiropractors
V2,8031,Osteopaths,REFERENCE.CORE.MERCHANT_CATEGORY,8031,Osteopaths
V2,8021,Dentists Or Orthodontists,REFERENCE.CORE.MERCHANT_CATEGORY,8021,Dentists and Orthodontists
V2,8011,Doctors Or Physicians,REFERENCE.CORE.MERCHANT_CATEGORY,8011,Doctors and Physicians (not elsewhere Classified)
V2,7999,Amusement/Recreational Services Not Elsewhere Classified,REFERENCE.CORE.MERCHANT_CATEGORY,7999,Recreation Services (not elsewhere Classified)
V2,7998,"Aquariums, Seaquariums, Dolphinariums",REFERENCE.CORE.MERCHANT_CATEGORY,7998,"Aquariums, Seaquariums, Dolphinariums, and Zoos"
V2,7997,"Membership Clubs Incl Sports, Rec, Athletic, Country, Golf",REFERENCE.CORE.MERCHANT_CATEGORY,7997,"Membership Clubs (Sports, Recreation, Athletic), Country Clubs, and Private Golf Courses"
V2,7996,"Amusement Parks, Carnivals, Circuses Or Fortune Tellers",REFERENCE.CORE.MERCHANT_CATEGORY,7996,"Amusement Parks, Circuses, Carnivals, and Fortune Tellers"
V2,7995,"Betting, Wagering, Lottery, Gambling Tickets Or Chips",REFERENCE.CORE.MERCHANT_CATEGORY,7995,"Betting, including Lottery Tickets, Casino Gaming Chips, Off-Track Betting, Wagers At Race Tracks and Games of Chance to"
V2,7994,Video Game Arcades/Establishments,REFERENCE.CORE.MERCHANT_CATEGORY,7994,Video Game Arcades/establishments
V2,7993,Video Amusement Game Supplies,REFERENCE.CORE.MERCHANT_CATEGORY,7993,Video Amusement Game Supplies
V2,7992,Golf Courses -- Public,REFERENCE.CORE.MERCHANT_CATEGORY,7992,Public Golf Courses
V2,7991,Tourist Attractions And Exhibits,REFERENCE.CORE.MERCHANT_CATEGORY,7991,Tourist Attractions and Exhibits
V2,7941,"Commercial/Professional Sports, Promoters, Athletic Fields",REFERENCE.CORE.MERCHANT_CATEGORY,7941,"Commercial Sports, Professional Sports Clubs, Athletic Fields, and Sports Promoters"
V2,7933,Bowling Alleys,REFERENCE.CORE.MERCHANT_CATEGORY,7933,Bowling Alleys
V2,7932,Billiard And Pool Establishments,REFERENCE.CORE.MERCHANT_CATEGORY,7932,Billiard and Pool Establishments
V2,7929,"Bands, Orchestras Or Entertainers",REFERENCE.CORE.MERCHANT_CATEGORY,7929,"Bands, Orchestras, and Miscellaneous Entertainers (not elsewhere Classified)"
V2,7922,"Theatrical Producers (Excl Motion Pictures), Ticket Agencies",REFERENCE.CORE.MERCHANT_CATEGORY,7922,Ticket Agencies and Theatrical Producers (Except Motion Pictures)
V2,7911,"Dance Halls, Studios And Schools",REFERENCE.CORE.MERCHANT_CATEGORY,7911,"Dance Halls, Studios and Schools"
V2,7841,Video Tape Rental Stores,REFERENCE.CORE.MERCHANT_CATEGORY,7841,Dvd/video Tape Rental Stores
V2,7832,Motion Picture Theaters,REFERENCE.CORE.MERCHANT_CATEGORY,7832,Motion Picture Theaters
V2,7829,Motion Picture And Video Tape Production And Distribution,REFERENCE.CORE.MERCHANT_CATEGORY,7829,Motion Picture and Video Tape Production and Distribution
V2,7802,Government Licensed Horse/Dog Racing,REFERENCE.CORE.MERCHANT_CATEGORY,7802,Government-Licensed Horse/dog Racing (Us Region Only)
V2,7801,Government Licensed Casinos (Online Gambling),REFERENCE.CORE.MERCHANT_CATEGORY,7801,Government Licensed On-Line Casinos (On-Line Gambling) (Us Region Only)
V2,7800,Government-Owned Lotteries,REFERENCE.CORE.MERCHANT_CATEGORY,7800,Government-Owned Lotteries (Us Region Only)
V2,7699,Repair Shops And Related Services -- Miscellaneous,REFERENCE.CORE.MERCHANT_CATEGORY,7699,Miscellaneous Repair Shops and Related Services
V2,7692,Welding,REFERENCE.CORE.MERCHANT_CATEGORY,7692,Welding Services
V2,7641,Reupholstery And Furniture Repair,REFERENCE.CORE.MERCHANT_CATEGORY,7641,"Furniture â€“ Reupholstery, Repair, and Refinishing"
V2,7631,"Clock, Jewelry Or Watch Repair",REFERENCE.CORE.MERCHANT_CATEGORY,7631,"Watch, Clock and Jewelry Repair"
V2,7629,Appliance Or Electrical Repair Shops,REFERENCE.CORE.MERCHANT_CATEGORY,7629,Electrical and Small Appliance Repair Shops
V2,7623,Air Conditioning Or Refrigeration Repair Shops,REFERENCE.CORE.MERCHANT_CATEGORY,7623,Air Conditioning and Refrigeration Repair Shops
V2,7622,"Radio, Stereo Or Television Repair Shops",REFERENCE.CORE.MERCHANT_CATEGORY,7622,Electronics Repair Shops
V2,7549,Towing Services,REFERENCE.CORE.MERCHANT_CATEGORY,7549,Towing Services
V2,7542,Car Washes,REFERENCE.CORE.MERCHANT_CATEGORY,7542,Car Washes
V2,7538,Automotive Service Shops (Non-Dealer),REFERENCE.CORE.MERCHANT_CATEGORY,7538,Automotive Service Shops (Non-Dealer)
V2,7535,Automotive Paint Shops,REFERENCE.CORE.MERCHANT_CATEGORY,7535,Automotive Paint Shops
V2,7534,Tire Retreading And Repair Shops,REFERENCE.CORE.MERCHANT_CATEGORY,7534,Tire Retreading and Repair Shops
V2,7531,Automotive Body Repair Shops,REFERENCE.CORE.MERCHANT_CATEGORY,7531,Automotive Body Repair Shops
V2,7523,Automobile Parking Or Parking Lots,REFERENCE.CORE.MERCHANT_CATEGORY,7523,"Parking Lots, Parking Meters and Garages"
V2,7519,Recreational Vehicle Rentals Or Motor Home Rentals,REFERENCE.CORE.MERCHANT_CATEGORY,7519,Motor Home and Recreational Vehicle Rentals
V2,7513,"Rentals -- Trucks, Trailers Or Utility Trailers",REFERENCE.CORE.MERCHANT_CATEGORY,7513,Truck and Utility Trailer Rentals
V2,7512,Car Rental Agencies -- Not Listed Below,REFERENCE.CORE.MERCHANT_CATEGORY,7512,Automobile Rental Agency
V2,7511,Truck Stop Transactions,REFERENCE.CORE.MERCHANT_CATEGORY,7511,Truck Stop
V2,7399,Business Services (Nec),REFERENCE.CORE.MERCHANT_CATEGORY,7399,Business Services (not elsewhere Classified)
V2,7395,"Photofinishing Laboratories, Photo Developing",REFERENCE.CORE.MERCHANT_CATEGORY,7395,Photofinishing Laboratories and Photo Developing
V2,7394,"Equip, Tool, Furniture, Appliance Lease/Rental",REFERENCE.CORE.MERCHANT_CATEGORY,7394,"Equipment, Tool, Furniture, and Appliance Rental and Leasing"
V2,7393,"Detective Agency, Protective Serv, Guard Dog, Armored Car",REFERENCE.CORE.MERCHANT_CATEGORY,7393,"Detective Agencies, Protective Services, and Security Services, including Armored Cars, and Guard Dogs"
V2,7392,"Management, Public Relations Or Consulting Services",REFERENCE.CORE.MERCHANT_CATEGORY,7392,"Management, Consulting, and Public Relations Services"
V2,7379,"Computer Maintenance, Repair And Services",REFERENCE.CORE.MERCHANT_CATEGORY,7379,"Computer Maintenance, Repair and Services (not elsewhere Classified)"
V2,7375,Information Retrieval Services,REFERENCE.CORE.MERCHANT_CATEGORY,7375,Information Retrieval Services
V2,7372,"Computer Programming, Systems Design Or Data Processing Serv",REFERENCE.CORE.MERCHANT_CATEGORY,7372,"Computer Programming, Data Processing, and Integrated Systems Design Services"
V2,7361,Employment Agencies Or Temporary Help Services,REFERENCE.CORE.MERCHANT_CATEGORY,7361,Employment Agencies and Temporary Help Services
V2,7349,"Cleaning And Maintenance, Janitorial Services",REFERENCE.CORE.MERCHANT_CATEGORY,7349,"Cleaning, Maintenance, and Janitorial Services"
V2,7342,Disinfecting Or Exterminating Services,REFERENCE.CORE.MERCHANT_CATEGORY,7342,Exterminating and Disinfecting Services
V2,7339,Stenographic Services,REFERENCE.CORE.MERCHANT_CATEGORY,7339,Stenographic and Secretarial Support
V2,7338,"Print Shops, Quick Copy Services Or Reproduction Services",REFERENCE.CORE.MERCHANT_CATEGORY,7338,"Quick Copy, Reproduction, and Blueprinting Services"
V2,7333,"Photography, Art And Graphic -- Commercial",REFERENCE.CORE.MERCHANT_CATEGORY,7333,"Commercial Photography, Art, and Graphics"
V2,7322,Debt Collection Agencies,REFERENCE.CORE.MERCHANT_CATEGORY,7322,Collection Agencies
V2,7321,Consumer Credit Reporting Agencies,REFERENCE.CORE.MERCHANT_CATEGORY,7321,Consumer Credit Reporting Agencies
V2,7311,Advertising Services,REFERENCE.CORE.MERCHANT_CATEGORY,7311,Advertising Services
V2,7299,Misc Personal Services Not Elsewhere Classified,REFERENCE.CORE.MERCHANT_CATEGORY,7299,Miscellaneous Personal Services (not elsewhere Classified)
V2,7298,Beauty Or Health Spas,REFERENCE.CORE.MERCHANT_CATEGORY,7298,Health and Beauty Spas
V2,7297,Massage Parlors,REFERENCE.CORE.MERCHANT_CATEGORY,7297,Massage Parlors
V2,7296,"Clothing Rental -- Costumes, Formal Wear, Uniforms",REFERENCE.CORE.MERCHANT_CATEGORY,7296,"Clothing Rental â€“ Costumes, Uniforms, Formal Wear"
V2,7278,Buying Or Shopping Services Clubs,REFERENCE.CORE.MERCHANT_CATEGORY,7278,Buying and Shopping Services and Clubs
V2,7277,"Counseling Service -- Debt, Marriage, Personal",REFERENCE.CORE.MERCHANT_CATEGORY,7277,"Counseling Services â€“ Debt, Marriage, and Personal"
V2,7276,Tax Preparation Service,REFERENCE.CORE.MERCHANT_CATEGORY,7276,Tax Preparation Services
V2,7273,Dating Or Escort Services,REFERENCE.CORE.MERCHANT_CATEGORY,7273,Dating Services
V2,7261,Crematories Or Funeral Services,REFERENCE.CORE.MERCHANT_CATEGORY,7261,Funeral Services and Crematories
V2,7251,"Shoe Repair Shops, Shoe Shine Parlors",REFERENCE.CORE.MERCHANT_CATEGORY,7251,"Shoe Repair Shops, Shoeshine Parlors, and Hat Cleaning Shops"
V2,7230,Barber Or Beauty Shops,REFERENCE.CORE.MERCHANT_CATEGORY,7230,Beauty and Barber Shops
V2,7221,Photographic Studios,REFERENCE.CORE.MERCHANT_CATEGORY,7221,Photographic Studios
V2,7217,Upholstery Cleaning Or Carpet Cleaning,REFERENCE.CORE.MERCHANT_CATEGORY,7217,Carpet and Upholstery Cleaning
V2,7216,Dry Cleaners,REFERENCE.CORE.MERCHANT_CATEGORY,7216,Dry Cleaners
V2,7211,Diaper Services Or Laundromats,REFERENCE.CORE.MERCHANT_CATEGORY,7211,Laundries â€“ Family and Commercial
V2,7210,"Cleaning, Laundry And Garment Services",REFERENCE.CORE.MERCHANT_CATEGORY,7210,"Laundry, Cleaning, and Garment Services"
V2,7033,Campgrounds Or Trailer Parks,REFERENCE.CORE.MERCHANT_CATEGORY,7033,Trailer Parks and Campgrounds
V2,7032,Sport/Recreational Camps,REFERENCE.CORE.MERCHANT_CATEGORY,7032,Sporting and Recreational Camps
V2,7012,Timeshares,REFERENCE.CORE.MERCHANT_CATEGORY,7012,Timeshares
V2,7011,"Lodging,Hotels,Motels,Resorts",REFERENCE.CORE.MERCHANT_CATEGORY,7011,"Lodging â€“ Hotels, Motels, Resorts, Central Reservation Services (not elsewhere Classified)"
V2,6555,Mastercard Initiated Rebate/Rewards,REFERENCE.CORE.MERCHANT_CATEGORY,6555,Mastercard-Initiated Rebate and Rewards
V2,6540,Poi Funding Transactions,REFERENCE.CORE.MERCHANT_CATEGORY,6540,Non-Financial Institutions â€“ Stored Value Card Purchase/load
V2,6535,Value Purchase-Member Financial Institut,REFERENCE.CORE.MERCHANT_CATEGORY,6535,Value Purchase - Member Financial Institution
V2,6533,Payment Transaction - Merchant,REFERENCE.CORE.MERCHANT_CATEGORY,6533,Payment Transaction - Merchant
V2,6531,Payment Service Provider-Money Transfer,REFERENCE.CORE.MERCHANT_CATEGORY,6531,Payment Service Provider - Money Transfer for a Purchase
V2,6530,Remote Stored Value Load,REFERENCE.CORE.MERCHANT_CATEGORY,6530,Remote Stored Value Load - Member Financial Institution
V2,6529,Remote Stored Value Load-Member Financial Institution,REFERENCE.CORE.MERCHANT_CATEGORY,6529,Remote Stored Value Load - Merchant
V2,6513,Real Estate Agents And Managers-Rentals,REFERENCE.CORE.MERCHANT_CATEGORY,6513,Real Estate Agents and Managers
V2,6448,#NA,REFERENCE.CORE.MERCHANT_CATEGORY,DQMapping,Source value cannot be mapped
V2,6300,Insurance Sales And Underwriting,REFERENCE.CORE.MERCHANT_CATEGORY,6300,"Insurance Sales, Underwriting, and Premiums"
V2,6211,Security Brokers/Dealers,REFERENCE.CORE.MERCHANT_CATEGORY,6211,Security Brokers/dealers
V2,6051,Quasi Cash,REFERENCE.CORE.MERCHANT_CATEGORY,6051,"Non-Financial Institutions â€“ Foreign Currency, Liquid and Cryptocurrency Assets (for Example: Cryptocurrency), Money"
V2,6050,Quasi Cash-Member Financial Institution,REFERENCE.CORE.MERCHANT_CATEGORY,6050,Quasi Cash - Member Financial Institution
V2,6012,Financial Institutions - Merchandise And Services,REFERENCE.CORE.MERCHANT_CATEGORY,6012,"Financial Institutions â€“ Merchandise, Services, and Debt Repayment"
V2,6011,Financial Institutions - Automated Cash Disbursements,REFERENCE.CORE.MERCHANT_CATEGORY,6011,Financial Institutions â€“ Automated Cash Disbursements
V2,6010,Financial Institutions - Manual Cash Disbursements,REFERENCE.CORE.MERCHANT_CATEGORY,6010,Financial Institutions â€“ Manual Cash Disbursements
V2,5999,Miscellaneous And Specialty Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5999,Miscellaneous and Specialty Retail Shops
V2,5998,Awning And Tent Shops,REFERENCE.CORE.MERCHANT_CATEGORY,5998,Tent and Awning Shops
V2,5997,Electric Razor Stores -- Sales And Service,REFERENCE.CORE.MERCHANT_CATEGORY,5997,Electric Razor Stores â€“ Sales and Service
V2,5996,"Swimming Pools -- Sales, Service And Supplies",REFERENCE.CORE.MERCHANT_CATEGORY,5996,Swimming Pools â€“ Sales and Service
V2,5995,"Pet Shops, Pet Foods And Supplies Stores",REFERENCE.CORE.MERCHANT_CATEGORY,5995,"Pet Shops, Pet Foods and Supplies Stores"
V2,5994,News Dealers And Newsstands,REFERENCE.CORE.MERCHANT_CATEGORY,5994,News Dealers and Newsstands
V2,5993,Cigar Stores And Stands,REFERENCE.CORE.MERCHANT_CATEGORY,5993,Cigar Stores and Stands
V2,5992,Florists,REFERENCE.CORE.MERCHANT_CATEGORY,5992,Florists
V2,5983,"Fuel Dealers-Fuel,Oil,Wood,Coal,Lique",REFERENCE.CORE.MERCHANT_CATEGORY,5983,"Fuel Dealers â€“ Fuel Oil, Wood, Coal, and Liquefied Petroleum"
V2,5978,"Typewriter Stores -- Sales, Rentals, Service",REFERENCE.CORE.MERCHANT_CATEGORY,5978,"Typewriter Stores â€“ Sales, Rentals, and Service"
V2,5977,Cosmetic Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5977,Cosmetic Stores
V2,5976,"Orthopedic Goods, Prosthetic Devices",REFERENCE.CORE.MERCHANT_CATEGORY,5976,Orthopedic Goods â€“ Prosthetic Devices
V2,5975,"Hearing Aids -- Sales, Service And Supply Stores",REFERENCE.CORE.MERCHANT_CATEGORY,5975,"Hearing Aids â€“ Sales, Service, and Supply"
V2,5973,Religious Goods Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5973,Religious Goods Stores
V2,5972,Stamp And Coin Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5972,Stamp and Coin Stores
V2,5971,Art Dealers Or Galleries,REFERENCE.CORE.MERCHANT_CATEGORY,5971,Art Dealers and Galleries
V2,5970,Craft Or Artist'S Supply Shops,REFERENCE.CORE.MERCHANT_CATEGORY,5970,Artistsâ€™ Supply and Craft Shops
V2,5969,Direct Marketers (Nec),REFERENCE.CORE.MERCHANT_CATEGORY,5969,Direct Marketing â€“ Other Direct Marketers (not elsewhere Classified)
V2,5968,Continuity/Subscription Merchant,REFERENCE.CORE.MERCHANT_CATEGORY,5968,Direct Marketing â€“ Continuity/subscription Merchant
V2,5967,Inbound Teleservices Merchant,REFERENCE.CORE.MERCHANT_CATEGORY,5967,Adult Content and Services
V2,5966,Outbound Telemarketing Merchant,REFERENCE.CORE.MERCHANT_CATEGORY,5966,Direct Marketing â€“ Outbound Telemarketing Merchant
V2,5965,Combination Catalog And Retail Merchant,REFERENCE.CORE.MERCHANT_CATEGORY,5965,Direct Marketing â€“ Combination Catalog and Retail Merchant
V2,5964,Catalog Merchant,REFERENCE.CORE.MERCHANT_CATEGORY,5964,Direct Marketing â€“ Catalog Merchant
V2,5963,Door-To-Door Sales Or Direct Selling Establishments,REFERENCE.CORE.MERCHANT_CATEGORY,5963,Door-To-Door Sales
V2,5962,"Telemark, Travel-Related Arrangement Ser",REFERENCE.CORE.MERCHANT_CATEGORY,5962,Direct Marketing â€“ Travel-Related Arrangement Services
V2,5960,Direct Marketing Insurance Services,REFERENCE.CORE.MERCHANT_CATEGORY,5960,Direct Marketing â€“ Insurance Services
V2,5950,Glassware/Crystal Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5950,Glassware/crystal Stores
V2,5949,"Needlework, Sewing Or Fabric And Piece Goods Stores",REFERENCE.CORE.MERCHANT_CATEGORY,5949,"Sewing, Needlework, Fabric and Piece Goods Stores"
V2,5948,Luggage Or Leather Goods Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5948,Luggage and Leather Goods Stores
V2,5947,"Card, Gift, Novelty Or Souvenir Shops",REFERENCE.CORE.MERCHANT_CATEGORY,5947,"Gift, Card, Novelty and Souvenir Shops"
V2,5946,Camera And/Or Photographic Supply Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5946,Camera and Photographic Supply Stores
V2,5945,"Hobby, Toy Or Games Stores",REFERENCE.CORE.MERCHANT_CATEGORY,5945,"Hobby, Toy, and Game Shops"
V2,5944,"Clock, Jewelry, Silverware Or Watch Stores",REFERENCE.CORE.MERCHANT_CATEGORY,5944,"Jewelry Stores, Watches, Clocks, and Silverware Stores"
V2,5943,"Stationery Stores, Office And School Supply Stores",REFERENCE.CORE.MERCHANT_CATEGORY,5943,"Stationery Stores, Office and School Supply Stores"
V2,5942,Book Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5942,Book Stores
V2,5941,Sporting Goods Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5941,Sporting Goods Stores
V2,5940,Bicycle Shops -- Sales And Service,REFERENCE.CORE.MERCHANT_CATEGORY,5940,Bicycle Shops â€“ Sales and Service
V2,5937,Antique Reproductions,REFERENCE.CORE.MERCHANT_CATEGORY,5937,Antique Reproductions
V2,5935,Wrecking And Salvage Yards,REFERENCE.CORE.MERCHANT_CATEGORY,5935,Wrecking and Salvage Yards
V2,5933,Pawn Shops,REFERENCE.CORE.MERCHANT_CATEGORY,5933,Pawn Shops
V2,5932,Antique Shops,REFERENCE.CORE.MERCHANT_CATEGORY,5932,"Antique Shops â€“ Sales, Repairs, and Restoration Services"
V2,5931,Secondhand Or Used Merchandise Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5931,Used Merchandise and Secondhand Stores
V2,5921,"Liquor, Wine, Package Or Beer Stores",REFERENCE.CORE.MERCHANT_CATEGORY,5921,"Package Stores â€“ Beer, Wine, and Liquor"
V2,5912,Pharmcies Or Drug Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5912,Drug Stores and Pharmacies
V2,5818,Large Digital Goods Merchant,REFERENCE.CORE.MERCHANT_CATEGORY,5818,Digital Goods â€“ Large Digital Goods Merchant
V2,5817,Digital Goods: Applications (Excludes Games),REFERENCE.CORE.MERCHANT_CATEGORY,5817,Digital Goods â€“ Applications (Excludes Games)
V2,5816,Digital Goods: Games,REFERENCE.CORE.MERCHANT_CATEGORY,5816,Digital Goods â€“ Games
V2,5815,"Digital Goods Media: Books, Movies, Music",REFERENCE.CORE.MERCHANT_CATEGORY,5815,"Digital Goods Media â€“ Books, Movies, Digital Artwork/images, Music"
V2,5814,Fast Food Restaurants,REFERENCE.CORE.MERCHANT_CATEGORY,5814,Fast Food Restaurants
V2,5813,Alcoholic Beverages Drinking Places - Bars Nightclubs Etc,REFERENCE.CORE.MERCHANT_CATEGORY,5813,"Drinking Places (Alcoholic Beverages) â€“ Bars, Taverns, Nightclubs, Cocktail Lounges, and Discotheques"
V2,5812,Restaurants Or Eating Places,REFERENCE.CORE.MERCHANT_CATEGORY,5812,Eating Places and Restaurants
V2,5811,Caterers,REFERENCE.CORE.MERCHANT_CATEGORY,5811,Caterers
V2,5735,Record Shops,REFERENCE.CORE.MERCHANT_CATEGORY,5735,Record Stores
V2,5734,Computer Software Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5734,Computer Software Stores
V2,5733,"Music Stores, Musical Instruments, Pianos, Sheet Music",REFERENCE.CORE.MERCHANT_CATEGORY,5733,"Music Stores â€“ Musical Instruments, Pianos, and Sheet Music"
V2,5732,Electronic Sales,REFERENCE.CORE.MERCHANT_CATEGORY,5732,Electronics Stores
V2,5723,,REFERENCE.CORE.MERCHANT_CATEGORY,5723,Guns and Ammunition Shops
V2,5722,Appliance Stores (Nec) Or Household Appliance Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5722,Household Appliance Stores
V2,5719,Home Furnishing Specialty Stores -- Miscellaneous,REFERENCE.CORE.MERCHANT_CATEGORY,5719,Miscellaneous Home Furnishing Specialty Stores
V2,5718,"Fireplaces, Fireplace Screens And Accessories Stores",REFERENCE.CORE.MERCHANT_CATEGORY,5718,"Fireplace, Fireplace Screens and Accessories Stores"
V2,5714,"Drapery, Windowcovering, And Upholstery Stores",REFERENCE.CORE.MERCHANT_CATEGORY,5714,"Drapery, Window Covering, and Upholstery Stores"
V2,5713,Floor Covering Stores,REFERENCE.CORE.MERCHANT_CATEGORY,5713,Floor Covering Stores
